,set_num,name,year,theme_id,num_parts,price_mean,price_min,price_max,set_qty,currency
12505,850886-1,Dragon Wizard Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12506,850888-1,Castle Knights Accessory Set,2014,202,36,40.5923,40.0000,41.1846,2,USD
12507,850889-1,Castle Dragons Accessory Set,2014,202,42,0.0000,0.0000,0.0000,0,USD
12508,850894-1,Emmet Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12509,850895-1,Wyldstyle Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12510,850896-1,Bad Cop Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12511,850899-1,Legends of Chima Playmat,2014,501,0,0.0,0.0,0.0,0.0,none
12512,850909-1,Sir Fangar Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12513,8509-1,Swamp,2000,16,46,6.4608,4.0000,11.0704,15,USD
12514,850910-1,Legends of Chima Minifigure Accessory Set,2014,571,53,0.0000,0.0000,0.0000,0,USD
12515,850913-1,Fire and Ice Minifigure Accessory Set,2014,571,48,0.0000,0.0000,0.0000,0,USD
12516,850918-1,Ice Cube Tray,2014,501,0,0.0,0.0,0.0,0.0,none
12517,850921-1,Legends of Chima Claw,2015,501,0,0.0,0.0,0.0,0.0,none
12518,850929-1,City Playmat,2014,501,0,0.0,0.0,0.0,0.0,none
12519,850932-1,Polar Accessory Set,2014,65,42,0.0000,0.0000,0.0000,0,USD
12520,850933-1,Policeman Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12521,850935-1,Classic Minifigure Graduation Set,2014,501,27,0.0000,0.0000,0.0000,0,USD
12522,850936-1,Halloween Set,2014,230,11,0.0000,0.0000,0.0000,0,USD
12523,850939-1,Santa Set,2014,227,27,9.0989,6.9900,11.7670,4,USD
12524,850949-1,Christmas Snow Hut Ornament,2014,228,45,0.0000,0.0000,0.0000,0,USD
12525,850950-1,Christmas Cat Ornament,2014,228,34,0.0000,0.0000,0.0000,0,USD
12526,850951-1,Girl Minifigure Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12527,850952-1,Classic Firetruck Bag Charm,2014,503,0,0.0,0.0,0.0,0.0,none
12528,850953-1,Police Car Bag Charm,2014,503,0,0.0,0.0,0.0,0.0,none
12529,850963-1,LEGO® Friends Tumbler 2014,2014,501,14,0.0,0.0,0.0,0.0,none
12530,850967-1,Jungle Accessory Set,2014,494,39,0.0000,0.0000,0.0000,0,USD
12531,850972-1,Friendship Book,2014,497,0,0.0,0.0,0.0,0.0,none
12532,850978-1,Olli Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12533,850996-1,Darth Vader Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12534,850997-1,Princess Leia Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12535,850998-1,Boba Fett Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12536,850999-1,Stormtrooper Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12537,851002-1,Royal Guard Magnet,2015,501,0,0.0,0.0,0.0,0.0,none
12538,851003-1,The Joker Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12539,851005-1,Batgirl Key Chain,2014,503,0,0.0,0.0,0.0,0.0,none
12540,851006-1,Star-Lord,2014,503,0,0.0,0.0,0.0,0.0,none
12541,851007-1,Wolverine Magnet,2014,501,0,0.0,0.0,0.0,0.0,none
12542,8510-1,Lava,2000,16,36,5.9543,1.1767,11.6470,19,USD
12543,851015-1,Legends of Chima Scorpion Sword & Shield,2014,501,0,0.0,0.0,0.0,0.0,none
12544,851033-1,Dumbledore Key Chain with 2 x 2 Tile with Harry Potter Logo,2004,503,0,0.0,0.0,0.0,0.0,none
12545,851091-1,R2-D2 Key Chain,2005,503,0,0.0,0.0,0.0,0.0,none
12546,851097,"Sword, Toa Hordika Blazer Claw with Flame End",2004,501,0,0.0,0.0,0.0,0.0,none
12547,851-1,Tractor,1977,4,324,120.7744,70.6021,353.0106,18,USD
12548,8511-1,Frost,2000,16,45,7.3603,4.7068,12.4900,16,USD
12549,8512-1,Onyx,2000,16,38,8.9349,3.2477,35.0000,24,USD
12550,851210-1,Lord Vladek Sword,2005,501,1,0.0,0.0,0.0,0.0,none
12551,8513-1,Dust,2000,16,46,6.2901,2.3534,9.8019,26,USD
12552,851317-1,Boba Fett Magnet,2014,501,0,0.0,0.0,0.0,0.0,none
12553,851318-1,Sir Fangar Claw & Shield,2014,501,0,0.0,0.0,0.0,0.0,none
12554,851320-1,Minifigure Notebooks,2014,501,0,0.0,0.0,0.0,0.0,none
12555,851324-1,Dolphin Bag Charm,2014,503,4,0.0,0.0,0.0,0.0,none
12556,851325-1,Jungle Playmat,2014,501,0,0.0,0.0,0.0,0.0,none
12557,851330-1,I Love LEGOLAND Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12558,851331-1,I Love LEGOLAND Magnet [Female],2015,501,6,0.0,0.0,0.0,0.0,none
12559,851335-1,Ninja Sword,2015,501,0,0.0,0.0,0.0,0.0,none
12560,851336-1,Ninja Fork Weapon,2015,501,0,0.0,0.0,0.0,0.0,none
12561,851338-1,Ninja Belt & Throwing Star,2015,501,0,0.0,0.0,0.0,0.0,none
12562,851339-1,Ninja Bandana,2015,501,0,0.0,0.0,0.0,0.0,none
12563,851341-1,LEGO® Elves Playmat,2015,501,0,0.0,0.0,0.0,0.0,none
12564,851342-1,Ninja Army Building Set,2015,435,37,0.0000,0.0000,0.0000,0,USD
12565,851343-1,Drinking Bottle,2015,501,0,0.0,0.0,0.0,0.0,none
12566,851344-1,Tumbler,2015,501,13,0.0,0.0,0.0,0.0,none
12567,851345-1,Ninjago Playmat,2015,501,0,0.0,0.0,0.0,0.0,none
12568,851351-1,Ninja Kai Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12569,851352-1,Titanium Ninja Zane Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12570,851353-1,Anacondrai Kapau Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12571,851358-1,Holiday Bauble White Bricks,2015,206,62,0.0,0.0,0.0,0.0,none
12572,851362-1,Friends Party Set,2015,494,60,0.0,0.0,0.0,0.0,none
12573,851368-1,Laval Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12574,851369-1,Icebite Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12575,851393-1,Mermaid Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12576,851394-1,Gingerbread Man Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12577,851395-1,Robot Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12578,851400-1,Upscaled Mug Red,2015,501,0,0.0,0.0,0.0,0.0,none
12579,851402-1,Wall Stickers,2015,501,0,0.0,0.0,0.0,0.0,none
12580,851406-1,Metalized 2x4 Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12581,8514-1,Power,2000,16,33,6.2198,2.3534,15.8130,28,USD
12582,851417-1,Friends Wall Stickers,2015,501,0,0.0,0.0,0.0,0.0,none
12583,851441,"Headgear, Mask, Soft Foam, Bionicle Toa Hordika Vakama",2004,501,0,0.0,0.0,0.0,0.0,none
12584,851463-1,Clone Trooper Key Chain,2007,503,0,0.0,0.0,0.0,0.0,none
12585,851464-1,Chewbacca Key Chain,2007,503,0,0.0,0.0,0.0,0.0,none
12586,851490-1,Lord Vladek Mask,2005,501,1,0.0,0.0,0.0,0.0,none
12587,851502-1,Ice Brick Tray - Yellow,2007,501,0,0.0,0.0,0.0,0.0,none
12588,8515-1,RoboRider Wheels,2000,16,128,0.6943,0.6943,0.6943,1,USD
12589,851524-1,Egg Cup Set,2007,501,0,0.0,0.0,0.0,0.0,none
12590,8516-1,The Boss,2000,16,124,35.2338,34.7127,35.9987,3,USD
12591,851652-1,Corkscrew and Bottle Opener,2006,501,0,0.0,0.0,0.0,0.0,none
12592,851653-1,Store & Carry Case,2006,501,0,0.0,0.0,0.0,0.0,none
12593,851659-1,Boba Fett Keyring,2008,503,0,0.0,0.0,0.0,0.0,none
12594,851687-1,Robin Key Chain,2007,503,0,0.0,0.0,0.0,0.0,none
12595,8517-1,Humungousaur,2010,270,15,12.5518,6.4186,14.7823,10,USD
12596,851730-1,Professor Dumbledore Keychain,2006,503,0,0.0,0.0,0.0,0.0,none
12597,851749-1,Salt and Pepper Shaker Set,2006,501,0,0.0,0.0,0.0,0.0,none
12598,8518-1,Jet Ray,2010,270,17,9.7702,5.8148,18.4778,15,USD
12599,851846-1,Coaster Set,2006,501,0,0.0,0.0,0.0,0.0,none
12600,8519-1,Big Chill,2010,270,21,13.8920,6.5555,24.6371,14,USD
12601,851938-1,Princess Leia Key Chain,2007,503,0,0.0,0.0,0.0,0.0,none
12602,851955-1,Aqua Raiders Water Blaster,2007,501,0,0.0,0.0,0.0,0.0,none
12603,852001-1,Fantasy Era Castle Chess Set,2007,502,286,0.0,0.0,0.0,0.0,none
12604,8520-1,Millennium/Millennia,2000,20,136,36.9196,26.4354,53.0000,4,USD
12605,852089-1,Mr Freeze Minifigure Magnet Set,2007,501,0,0.0,0.0,0.0,0.0,none
12606,852090-1,The Riddler Key Chain,2019,503,0,0.0,0.0,0.0,0.0,none
12607,852095-1,Yellow Brick Key Chain,2007,503,1,0.0,0.0,0.0,0.0,none
12608,852-1,Reconnaisance Helicopter,1977,4,364,101.5120,61.0120,176.5053,12,USD
12609,8521-1,Flare,2000,20,44,10.7457,4.7068,25.0000,8,USD
12610,852113-1,Millennium Falcon Bag Charm,2007,503,37,0.0,0.0,0.0,0.0,none
12611,852114-1,Y-Wing Fighter Bag Charm,2007,503,41,0.0,0.0,0.0,0.0,none
12612,852115,Vader's TIE Fighter Key Chain,2007,503,0,0.0,0.0,0.0,0.0,none
12613,852132-1,Castle Tic Tac Toe,2007,502,86,0.0,0.0,0.0,0.0,none
12614,852146-1,Professor Henry Jones Key Chain,2008,503,0,0.0,0.0,0.0,0.0,none
12615,852194-1,Dwarf Key Chain,2008,503,0,0.0,0.0,0.0,0.0,none
12616,8522-1,Spark,2000,20,35,9.2912,7.0602,12.0000,4,USD
12617,852216-1,Easter Magnet Set,2008,501,8,0.0,0.0,0.0,0.0,none
12618,852227-1,Pirate Playing Cards,2009,501,0,0.0,0.0,0.0,0.0,none
12619,852231-1,"Coin Bank, Castle with Drawbridge",2008,501,96,0.0,0.0,0.0,0.0,none
12620,852271-1,Battle Pack Knights,2008,193,35,44.8800,44.8800,44.8800,1,USD
12621,852272-1,Battle Pack Skeletons,2008,193,43,0.0000,0.0000,0.0000,0,USD
12622,852273-1,Pink Brick Key Chain,2008,503,2,0.0,0.0,0.0,0.0,none
12623,852293-1,Fantasy Era Castle Giant Chess Set,2008,502,2454,0.0,0.0,0.0,0.0,none
12624,8523-1,Blaster / Blaster Slizer,2000,20,89,25.3781,21.5992,28.3237,3,USD
12625,852331-1,Vintage Minifigure Collection Vol. 1,2008,535,21,0.0000,0.0000,0.0000,0,USD
12626,852333-1,Keychain Name Programme,2008,503,0,0.0,0.0,0.0,0.0,none
12627,852347-1,Shock Trooper Key Chain,2008,503,0,0.0,0.0,0.0,0.0,none
12628,852351-1,Obi-Wan Key Chain,2008,503,0,0.0,0.0,0.0,0.0,none
12629,852354-1,Asajj Ventress Key Chain,2008,503,0,0.0,0.0,0.0,0.0,none
12630,852445-1,Gold Brick Key Chain,2008,503,2,0.0,0.0,0.0,0.0,none
12631,852504-1,Magnet Set Minifigs Indiana Jones,2009,501,21,0.0,0.0,0.0,0.0,none
12632,8525-1,Kanohi Mask Pack - US Version,2001,324,95,0.0000,0.0000,0.0000,0,USD
12633,852513-1,City Hero Magnet Set,2009,501,24,0.0,0.0,0.0,0.0,none
12634,852535-1,Vintage Minifigure Collection Vol. 2,2009,535,22,26.9145,25.0000,28.8289,2,USD
12635,852543-1,"Magnet Set, Minifigures Pirates II",2009,501,22,0.0,0.0,0.0,0.0,none
12636,852547-1,SpongeBob Spacesuit Magnet Set,2009,501,21,0.0,0.0,0.0,0.0,none
12637,852548-1,R7-A7 Key Chain,2009,503,0,0.0,0.0,0.0,0.0,none
12638,852549-1,Count Dooku Key Chain,2009,503,0,0.0,0.0,0.0,0.0,none
12639,852550-1,Yoda Key Chain,2009,503,0,0.0,0.0,0.0,0.0,none
12640,852551-1,Magnet Set Darth Maul 2009,2009,501,24,0.0,0.0,0.0,0.0,none
12641,852552-1,Magnet Set Royal Guard 2009,2009,501,18,0.0,0.0,0.0,0.0,none
12642,852553-1,Magnet Set Stormtrooper 2009,2009,501,18,0.0,0.0,0.0,0.0,none
12643,852554-1,Star Wars Magnet Set,2008,501,21,0.0,0.0,0.0,0.0,none
12644,852555-1,Magnet Set Star Wars,2009,501,22,0.0,0.0,0.0,0.0,none
12645,852666-1,Brick Wall Photo Display,2009,425,87,0.0,0.0,0.0,0.0,none
12646,852690-1,Designers' Tool Set,2009,501,2,0.0,0.0,0.0,0.0,none
12647,852697-1,Vintage Minifigure Collection Vol. 3,2009,535,22,42.9202,32.8888,52.9516,2,USD
12648,852701-1,Battle Pack Troll Warriors,2009,193,36,0.0000,0.0000,0.0000,0,USD
12649,852702-1,Battle Pack Dwarfs,2009,193,45,0.0000,0.0000,0.0000,0,USD
12650,852708-1,Minifigure Cake Mould,2009,501,0,0.0,0.0,0.0,0.0,none
12651,8527-1,LEGO Mindstorms NXT,2006,259,579,189.0550,117.6702,335.0000,18,USD
12652,852713-1,SpongeBob Magnet Set,2009,501,29,0.0,0.0,0.0,0.0,none
12653,852715-1,Star Wars Magnet Set,2009,501,19,0.0,0.0,0.0,0.0,none
12654,852737-1,Star Wars 10th Anniversary Stormtrooper Magnet,2009,501,6,0.0,0.0,0.0,0.0,none
12655,852741-1,Build your own Holiday Countdown Candle,2009,227,165,106.1514,92.9594,126.5039,3,USD
12656,852742-1,Holiday Magnet,2009,227,23,0.0,0.0,0.0,0.0,none
12657,852744-1,"Christmas Tree Ornaments, Build Your Own Holiday Ornaments",2009,228,66,0.0000,0.0000,0.0000,0,USD
12658,852747-1,Battle Pack Pirates,2009,153,40,0.0000,0.0000,0.0000,0,USD
12659,852750-1,Pirates Tic Tac Toe,2009,502,90,0.0,0.0,0.0,0.0,none
12660,852751-1,"Pirates Chess Set, Pirates II",2009,502,285,0.0,0.0,0.0,0.0,none
12661,852753-1,Vintage Minifigure Collection Vol. 4,2009,535,25,50.0000,50.0000,50.0000,1,USD
12662,852766-1,The LEGO Store KidsFest Exclusive Minifigure Set,2016,408,15,0.0,0.0,0.0,0.0,none
12663,852766-2,Halloween Trio,2018,408,15,0.0,0.0,0.0,0.0,none
12664,852766-3,Christmas Trio,2018,408,15,0.0,0.0,0.0,0.0,none
12665,852769-1,Vintage Minifigure Collection Vol. 5,2010,535,20,0.0000,0.0000,0.0000,0,USD
12666,852771-1,Minifigure Ice Cube Tray,2010,501,0,0.0,0.0,0.0,0.0,none
12667,852774-1,Shark Warrior Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12668,852777-1,"Magnet Set, Atlantis",2010,501,21,0.0,0.0,0.0,0.0,none
12669,852786-1,Rose,2010,206,29,0.0,0.0,0.0,0.0,none
12670,8528-1,Converter Cables for Mindstorms NXT,2006,259,3,38.0923,35.0000,41.1846,3,USD
12671,852815-1,White Spaceman Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12672,852820-1,Minifig Display Box,2010,501,15,0.0,0.0,0.0,0.0,none
12673,852837-1,C-3PO Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12674,852838-1,Wicket Key Chain,2010,501,0,0.0,0.0,0.0,0.0,none
12675,852841-1,Princess Leia,2010,503,0,0.0,0.0,0.0,0.0,none
12676,852842-1,Biker Scout Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12677,852843-1,Star Wars Magnet Set,2010,501,14,0.0,0.0,0.0,0.0,none
12678,852844-1,Star Wars Magnet Set,2010,501,16,0.0,0.0,0.0,0.0,none
12679,852845-1,Star Wars Magnet Set,2010,501,19,0.0,0.0,0.0,0.0,none
12680,852848-1,Woody Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12681,852856-1,LEGO Club Max Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12682,852858-1,Foldable red shopping bag,2010,501,0,0.0,0.0,0.0,0.0,none
12683,8529-1,Connector Cables for Mindstorms NXT,2006,259,7,0.0000,0.0000,0.0000,0,USD
12684,852911-1,Court Jester Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12685,852921-1,Battle Pack Lion Knights,2010,196,36,46.3754,41.1846,52.9516,6,USD
12686,852922-1,Battle Pack Dragon Knights,2010,196,37,47.0681,41.1846,52.9516,3,USD
12687,852942-1,Prince of Persia Magnet Set,2010,501,23,0.0,0.0,0.0,0.0,none
12688,852947-1,"Magnet Set, Star Wars - Kit Fisto, Barriss Offee, Captain Jag",2010,501,19,0.0,0.0,0.0,0.0,none
12689,852948-1,Female Minifigure Magnet Set,2010,501,20,0.0,0.0,0.0,0.0,none
12690,852949-1,Toy Story Magnet Set,2010,501,18,0.0,0.0,0.0,0.0,none
12691,852950-1,Alien Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12692,852979-1,Albus Dumbledore Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12693,852980-1,Severus Snape Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12694,852981-1,Dobby Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12695,852982-1,Harry Potter Magnet Set,2010,501,20,0.0,0.0,0.0,0.0,none
12696,852983-1,Harry Potter Magnet Set,2010,501,19,0.0,0.0,0.0,0.0,none
12697,852985-1,Duck Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12698,852986-1,Crocodile Key Chain,2010,503,0,0.0,0.0,0.0,0.0,none
12699,852987-1,Penguin Key Chain,2010,503,1,0.0,0.0,0.0,0.0,none
12700,852995-1,{Ducks},2010,301,15,4.5530,1.5529,7.5530,2,USD
12701,852996-1,Max,2010,301,4,3.1183,1.4709,5.8247,3,USD
12702,852997-1,2011 Calendar,2010,501,0,0.0,0.0,0.0,0.0,none
12703,852998-1,Birthday Party Kit,2010,501,4,0.0,0.0,0.0,0.0,none
12704,8530-1,Kanohi Mask Pack polybag - Non-US Version,2001,348,94,0.0000,0.0000,0.0000,0,USD
12705,853037-1,Star Wars Magnet Set,2010,501,20,0.0,0.0,0.0,0.0,none
12706,853091-1,Policeman Key Chain,2011,503,0,0.0,0.0,0.0,0.0,none
12707,853092-1,City Burglars Magnet Set,2011,501,0,0.0,0.0,0.0,0.0,none
12708,853-1,Auto Chassis,1977,4,608,168.6729,73.5439,325.0000,14,USD
12709,853106-1,Ninjago 3D Battle Arena,2011,435,9,0.0,0.0,0.0,0.0,none
12710,8531-1,Pohatu,2001,348,49,14.8718,5.0983,59.9900,51,USD
12711,853111-1,Exclusive Weapon Training Set - Limited Edition,2011,435,33,20.5468,17.6505,23.9900,5,USD
12712,853118-1,Emperor Palpatine Key Chain,2011,503,0,0.0,0.0,0.0,0.0,none
12713,8531-2,Pohatu - With mini CD-ROM,2001,348,50,18.0000,18.0000,18.0000,1,USD
12714,853130-1,Star Wars Magnet Set,2011,501,0,0.0,0.0,0.0,0.0,none
12715,853143-1,Signature Minifigure Stationery Set,2011,501,0,0.0,0.0,0.0,0.0,none
12716,853146-1,Signature Minifigure Playing Cards,2011,501,0,0.0,0.0,0.0,0.0,none
12717,853148-1,Classic Logo Magnet,2011,501,0,0.0,0.0,0.0,0.0,none
12718,853155-1,Photo Frame (LEGOLAND Florida Version),2013,425,5,0.0,0.0,0.0,0.0,none
12719,853155-2,Photo Frame (LEGOLAND Windsor Version),2013,425,5,0.0,0.0,0.0,0.0,none
12720,853155-3,Photo Frame (LEGOLAND Malaysia Version),2013,425,5,0.0,0.0,0.0,0.0,none
12721,853175-1,"Coin Bank, Pharaoh's Quest",2011,501,117,0.0,0.0,0.0,0.0,none
12722,853176-1,Skeleton Mummy Battle Pack,2011,437,29,0.0000,0.0000,0.0000,0,USD
12723,853187-1,Captain Jack Sparrow Key Chain,2011,501,0,0.0,0.0,0.0,0.0,none
12724,853191-1,Pirates of the Caribbean Magnet Set,2011,501,0,0.0,0.0,0.0,0.0,none
12725,853195-1,Brick Calendar,2011,501,120,0.0,0.0,0.0,0.0,none
12726,8532-1,Onua,2001,348,30,24.1728,5.6482,494.9973,66,USD
12727,853213-1,Drink Tumbler,2012,501,9,0.0,0.0,0.0,0.0,none
12728,853219-1,Pirates of the Caribbean Battle Pack,2011,263,30,29.9500,29.9500,29.9500,1,USD
12729,8532-2,Onua - With mini CD-ROM,2001,348,33,20.0000,20.0000,20.0000,1,USD
12730,853234-1,2x2 Storage Brick (Red),2015,501,0,0.0,0.0,0.0,0.0,none
12731,853235-1,2x2 Storage Brick (Blue),2015,501,0,0.0,0.0,0.0,0.0,none
12732,853261-1,Large Tote,2011,501,1,0.0,0.0,0.0,0.0,none
12733,853301-1,Alien Conquest Battle Pack,2011,127,27,18.8020,18.8020,18.8020,1,USD
12734,853305-1,Copenhagen Key Chain,2011,503,3,0.0,0.0,0.0,0.0,none
12735,853306-1,Berlin Key Chain,2011,503,2,0.0,0.0,0.0,0.0,none
12736,8533-1,Gali,2001,348,35,14.2474,6.7525,85.8500,83,USD
12737,853313-1,Copenhagen LEGO Store Magnet [Male],2011,501,6,0.0,0.0,0.0,0.0,none
12738,853317-1,I (love) NY Figure Magnet,2011,501,6,0.0,0.0,0.0,0.0,none
12739,8533-2,Gali - With mini CD-ROM,2001,348,36,13.6844,7.3687,20.0000,3,USD
12740,853340-1,Minifigure Wedding Favor Set,2011,408,30,9.8113,9.8113,9.8113,1,USD
12741,853344-1,Holiday Ornament with Red Bricks ,2011,227,32,0.0,0.0,0.0,0.0,none
12742,853345-1,Holiday Ornament with Gold Bricks,2011,227,42,0.0,0.0,0.0,0.0,none
12743,853346-1,Holiday Ornament with Green Bricks,2011,227,38,0.0,0.0,0.0,0.0,none
12744,853352-1,2012 US Calendar,2011,501,0,0.0,0.0,0.0,0.0,none
12745,853353-1,Holiday Scene Magnet,2011,501,48,0.0,0.0,0.0,0.0,none
12746,853358-1,Heroica Storage Mat,2011,502,18,0.0,0.0,0.0,0.0,none
12747,853373-1,Kingdoms Chess Set,2012,502,329,0.0,0.0,0.0,0.0,none
12748,853378-1,City Firemen Minifigure Pack,2012,58,43,9.9431,8.1192,11.7670,2,USD
12749,853379-1,Purple Brick Key Chain,2015,503,2,0.0,0.0,0.0,0.0,none
12750,853380-1,Turquoise Brick Key Chain,2015,503,2,0.0,0.0,0.0,0.0,none
12751,853381-1,2x2 Storage Brick (Purple),2015,501,0,0.0,0.0,0.0,0.0,none
12752,853383-1,Girl Magnet Set 2012,2012,501,21,0.0,0.0,0.0,0.0,none
12753,853393-1,Friends Picture Frame,2012,494,51,0.0,0.0,0.0,0.0,none
12754,853395-1,Friends Tumbler,2012,501,0,0.0,0.0,0.0,0.0,none
12755,8534-1,Tahu,2001,348,33,23.6577,9.9902,92.9594,46,USD
12756,8534-2,Tahu - With mini CD-ROM,2001,348,34,14.7373,14.7373,14.7373,3,USD
12757,853429-1,Batman Key Chain,2012,503,1,0.0,0.0,0.0,0.0,none
12758,853430-1,Superman Key Chain,2012,503,1,0.0,0.0,0.0,0.0,none
12759,853432-1,Super Heroes Magnet Set,2012,501,19,0.0,0.0,0.0,0.0,none
12760,853433-1,Wonder Woman Key Chain,2012,503,1,0.0,0.0,0.0,0.0,none
12761,853439-1,Upscaled Mug Purple,2015,501,0,0.0,0.0,0.0,0.0,none
12762,853440-1,Friends Jewelery Set,2015,501,22,0.0,0.0,0.0,0.0,none
12763,853441-1,Mini-doll Carry Case,2015,501,2,0.0,0.0,0.0,0.0,none
12764,853444-1,Friends Mirror,2015,501,0,0.0,0.0,0.0,0.0,none
12765,853447-1,Ninja Sword & Sheath,2015,501,0,0.0,0.0,0.0,0.0,none
12766,853448-1,Elves Diary,2015,501,0,0.0,0.0,0.0,0.0,none
12767,853449-1,Yoda Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12768,853450-1,Emperor's Royal Guard Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12769,853451-1,Chewbacca Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12770,853452-1,Green Lantern,2015,503,0,0.0,0.0,0.0,0.0,none
12771,853454-1,Flash,2015,503,0,0.0,0.0,0.0,0.0,none
12772,853455-1,Supergirl Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12773,853456-1,Martian Manhunter Key Chain,2015,503,1,0.0,0.0,0.0,0.0,none
12774,853461-1,Elves Bag Charm,2015,503,0,0.0,0.0,0.0,0.0,none
12775,853463-1,Swamp Police Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12776,853464-1,Swamp Police Drinking Bottle,2015,501,0,0.0,0.0,0.0,0.0,none
12777,853465-1,Upscaled Mug Blue,2015,501,0,0.0,0.0,0.0,0.0,none
12778,853469-1,Wicket Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12779,853470-1,R2-D2 Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12780,853471-1,C-3PO Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12781,853472-1,Luke Skywalker Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12782,853474-1,Commander Gree Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12783,853475-1,Imperial Gunner Key Chain,2015,503,0,0.0,0.0,0.0,0.0,none
12784,853476-1,Yoda Magnet,2015,501,2,0.0,0.0,0.0,0.0,none
12785,853503-1,Macy's Mace,2016,501,0,0.0,0.0,0.0,0.0,none
12786,853507-1,Knight's Power-Up Shield,2016,501,0,0.0,0.0,0.0,0.0,none
12787,8535-1,Lewa,2001,348,36,16.8271,7.0602,99.9900,53,USD
12788,853515-1,Knights Army-Building Set,2016,605,29,0.0000,0.0000,0.0000,0,USD
12789,853516-1,Monsters Army-Building Set,2016,605,30,0.0000,0.0000,0.0000,0,USD
12790,8535-2,Lewa - With mini CD-ROM,2001,348,37,0.0000,0.0000,0.0000,0,USD
12791,853520-1,Aaron,2016,503,0,0.0,0.0,0.0,0.0,none
12792,853521-1,Clay,2016,503,0,0.0,0.0,0.0,0.0,none
12793,853522-1,Macy,2016,503,0,0.0,0.0,0.0,0.0,none
12794,853524-1,Lance,2016,503,0,0.0,0.0,0.0,0.0,none
12795,853525-1,Jestro,2016,503,0,0.0,0.0,0.0,0.0,none
12796,853529-1,Ninjago Customizable Sword,2016,501,0,0.0,0.0,0.0,0.0,none
12797,853534-1,Skybound Jay Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12798,853544-1,Ninjago Accessory Set,2018,435,36,0.0000,0.0000,0.0000,0,USD
12799,853547-1,Emma Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12800,853548-1,Andrea Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12801,853549-1,Mia Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12802,853550-1,Stephanie Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12803,853551-1,Olivia Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12804,853556-1,Mini-doll Campsite Set,2016,494,35,0.0000,0.0000,0.0000,0,USD
12805,853559-1,Emily Jones Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12806,853560-1,Azari the Fire Elf Key Chain,2016,503,0,0.0,0.0,0.0,0.0,none
12807,853561-1,Wind Elf Aira,2016,503,0,0.0,0.0,0.0,0.0,none
12808,853562-1,Water Elf Naida,2016,503,0,0.0,0.0,0.0,0.0,none
